Gene ID	Gene Name	'bipolar disorder' vs 'normal' in 'Brodmann (1909) area 11' .foldChange	'bipolar disorder' vs 'normal' in 'Brodmann (1909) area 11'.pValue	'bipolar disorder' vs 'normal' in 'Brodmann (1909) area 24' .foldChange	'bipolar disorder' vs 'normal' in 'Brodmann (1909) area 24'.pValue	'bipolar disorder' vs 'normal' in 'Brodmann (1909) area 9' .foldChange	'bipolar disorder' vs 'normal' in 'Brodmann (1909) area 9'.pValue	'schizophrenia' vs 'normal' in 'Brodmann (1909) area 11' .foldChange	'schizophrenia' vs 'normal' in 'Brodmann (1909) area 11'.pValue	'schizophrenia' vs 'normal' in 'Brodmann (1909) area 24' .foldChange	'schizophrenia' vs 'normal' in 'Brodmann (1909) area 24'.pValue	'schizophrenia' vs 'normal' in 'Brodmann (1909) area 9' .foldChange	'schizophrenia' vs 'normal' in 'Brodmann (1909) area 9'.pValue
ENSG00000128645	HOXD1			-0.1	0.998056860267984	-0.1	0.99498273299885	-0.1	0.997156663666153
ENSG00000128654	MTX2	-0.4	0.135662823802885			0.5	0.99498273299885	-0.2	0.997156663666153	-0.6	0.0564899556643611	0.1	0.874407452105012
ENSG00000128655	PDE11A	0.5	0.157700682144482	0.2	0.998056860267984			0.3	0.997156663666153	0.2	0.704789538871958	-0.4	0.661210107587304
ENSG00000128656	CHN1	-0.4	0.119218121125336			0.4	0.99498273299885	-0.1	0.997156663666153	-0.6	0.0231798677928067	0.1	0.907383144853799
ENSG00000128683	GAD1	-0.6	0.0545731671546933	-0.1	0.998056860267984	0.1	0.99498273299885	-0.1	0.997156663666153	-0.5	0.357539252347873	-0.5	0.561055680477983
ENSG00000128692	EIF2S2P4			0.1	0.998056860267984	0.3	0.99498273299885	-0.1	0.997156663666153
ENSG00000128694	OSGEPL1	0.1	0.75341667670834	0.2	0.998056860267984	-0.1	0.99498273299885	0.1	0.997156663666153	0.3	0.644443117114289	0.1	0.929191967181541
ENSG00000128699	ORMDL1			0.1	0.998056860267984	0.2	0.99498273299885					0.2	0.753969474716553
ENSG00000128708	HAT1	0.2	0.351976781612265	0.3	0.998056860267984	0.1	0.99498273299885	0.1	0.997156663666153	0.4	0.301900728087257	0.3	0.634295111125808
ENSG00000128731	HERC2	-0.2	0.260374652757012	-0.2	0.998056860267984	-0.2	0.99498273299885	-0.1	0.997156663666153			-0.3	0.402504815479202
ENSG00000128739	SNRPN	-0.3	0.115301008262016	-0.2	0.998056860267984	-0.1	0.99498273299885	-0.1	0.997156663666153	-0.5	0.171240906549054	-0.2	0.824391853454947
ENSG00000128789	PSMG2	0.1	0.731379982592064	0.1	0.998056860267984	0.3	0.99498273299885			0.1	0.897159155531555	0.2	0.8086568322114
ENSG00000128791	TWSG1	0.2	0.583746776106908	0.2	0.998056860267984	0.3	0.99498273299885			0.1	0.842158339797522
ENSG00000128805	ARHGAP22	0.3	0.29749657598115	0.3	0.998056860267984	-0.5	0.99498273299885	0.2	0.997156663666153			-0.4	0.546809172781905
ENSG00000128815	WDFY4			-0.1	0.998056860267984	-0.1	0.99498273299885	0.3	0.997156663666153	-0.2	0.848856839959231	-0.6	0.453040441558012
ENSG00000128829	EIF2AK4	0.3	0.19698045046087	0.1	0.998056860267984	0.2	0.99498273299885			0.1	0.598074010055509	0.1	0.809467605356685
ENSG00000128833	MYO5C	0.1	0.86225700702761	-0.6	0.998056860267984	-0.1	0.99498273299885	0.1	0.997156663666153	-0.2	0.712645629320193	0.4	0.604521053740735
ENSG00000128849	CGNL1	0.3	0.390033240370525	0.4	0.998056860267984	-0.1	0.99498273299885	-0.1	0.997156663666153	0.8	0.0390063275163103
ENSG00000128872	TMOD2	-0.5	0.0569690340307171	0.1	0.998056860267984	0.2	0.99498273299885	-0.2	0.997156663666153
ENSG00000128881	TTBK2			0.1	0.998056860267984	0.3	0.99498273299885	-0.1	0.997156663666153			0.2	0.673094257109826
ENSG00000128886	ELL3			-0.1	0.998056860267984
ENSG00000128891	CCDC32	0.1	0.770215816707376			0.2	0.99498273299885	0.1	0.997156663666153	-0.1	0.796358711270677
ENSG00000128908	INO80	0.1	0.62251477785614	-0.2	0.998056860267984			0.1	0.997156663666153			0.1	0.943542818196807
ENSG00000128915	ICE2	0.3	0.181222288889889	0.4	0.998056860267984	0.3	0.99498273299885	0.2	0.997156663666153	0.3	0.308129325638603	0.2	0.810947861618422
ENSG00000128917	DLL4	0.2	0.677601905131327	-0.1	0.998056860267984	0.1	0.99498273299885	-0.2	0.997156663666153	-0.8	0.154260365627413	0.2	0.845872953805393
ENSG00000128918	ALDH1A2			-0.4	0.998056860267984			-0.1	0.997156663666153	-0.8	0.142270557344354	0.3	0.811276535791068
ENSG00000128923	MINDY2	0.3	0.120191492234604	0.3	0.998056860267984	0.2	0.99498273299885	-0.1	0.997156663666153	0.5	0.11786993601235	0.1	0.914605063517616
ENSG00000128928	IVD	0.1	0.733930851710069	0.1	0.998056860267984	-0.1	0.99498273299885			0.3	0.218535753301836	0.1	0.91062138671066
ENSG00000128944	KNSTRN			-0.3	0.998056860267984	-0.1	0.99498273299885	0.3	0.997156663666153	-0.5	0.264599907424543	-0.4	0.61693998750372
ENSG00000128951	DUT	-0.1	0.774000219320658			0.3	0.99498273299885	-0.1	0.997156663666153	-0.1	0.875660280726937	0.1	0.966661621681219
ENSG00000128965	CHAC1	-0.1	0.596371344923898	-0.3	0.998056860267984	-0.1	0.99498273299885	-0.2	0.997156663666153	-0.2	0.735103901084011	-0.1	0.943108429055133
ENSG00000128973	CLN6	0.1	0.544037112490536	-0.2	0.998056860267984	-0.2	0.99498273299885
ENSG00000128989	ARPP19	-0.4	0.0356920887510387	0.1	0.998056860267984	0.1	0.99498273299885	-0.1	0.997156663666153	-0.5	0.0460031979811631
ENSG00000129003	VPS13C	-0.1	0.753873726748204			0.1	0.99498273299885	-0.1	0.997156663666153			0.1	0.8764440494473
ENSG00000129007	CALML4			0.2	0.998056860267984	-0.1	0.99498273299885
ENSG00000129009	ISLR	0.3	0.376355451519257	-0.7	0.998056860267984	-0.4	0.99498273299885			-1.1	0.0125926885344192	0.3	0.748849022861202
ENSG00000129028	THAP10	-0.2	0.48638189317467	0.2	0.998056860267984	0.2	0.99498273299885	-0.1	0.997156663666153	0.3	0.547016331222951	0.5	0.460188735696243
ENSG00000129038	LOXL1	0.4	0.329436336467056	-0.1	0.998056860267984	0.4	0.99498273299885			-0.1	0.949911797830169
ENSG00000129055	ANAPC13	-0.2	0.259418661814067			0.3	0.99498273299885	-0.1	0.997156663666153			0.1	0.945316540146986
ENSG00000129071	MBD4			0.1	0.998056860267984			0.1	0.997156663666153	0.1	0.810674883045161
ENSG00000129083	COPB1	-0.1	0.716231144348254	0.4	0.998056860267984	0.3	0.99498273299885	-0.1	0.997156663666153			-0.1	0.957610474740617
ENSG00000129084	PSMA1			-0.2	0.998056860267984	0.4	0.99498273299885	-0.1	0.997156663666153	-0.6	0.154260365627413
ENSG00000129103	SUMF2	0.1	0.500877480782582	-0.3	0.998056860267984	-0.2	0.99498273299885	0.1	0.997156663666153	-0.3	0.27753581582884
ENSG00000129116	PALLD	0.2	0.528435283348069	0.3	0.998056860267984	0.2	0.99498273299885			0.8	0.0338891161582895	0.3	0.731727465414177
ENSG00000129128	SPCS3	-0.3	0.1598638915106			-0.1	0.99498273299885	-0.1	0.997156663666153	-0.6	0.0239580945848719	-0.1	0.941593561421849
ENSG00000129151	BBOX1	0.2	0.661758912085782	0.7	0.998056860267984	0.3	0.99498273299885			1.2	0.00414005389377225	0.3	0.743525089336783
ENSG00000129158	SERGEF	0.1	0.798026258647782	0.1	0.998056860267984	0.3	0.99498273299885	-0.1	0.997156663666153	-0.1	0.8227695389336
ENSG00000129159	KCNC1	-0.3	0.253114677101294	-0.3	0.998056860267984	-0.2	0.99498273299885	-0.2	0.997156663666153	-0.6	0.164301790530728	-0.1	0.950371282544273
ENSG00000129167	TPH1			-0.2	0.998056860267984	-0.2	0.99498273299885	0.1	0.997156663666153
ENSG00000129187	DCTD	-0.3	0.0887435499604414	-0.1	0.998056860267984							-0.1	0.861888196934944
ENSG00000129194	SOX15	0.1	0.742237910530071	-0.1	0.998056860267984	-0.1	0.99498273299885	-0.1	0.997156663666153
ENSG00000129197	RPAIN	-0.1	0.691354472208443	-0.2	0.998056860267984	0.1	0.99498273299885			-0.2	0.484644010520092	-0.1	0.948954901782244
ENSG00000129204	USP6					-0.1	0.99498273299885	0.2	0.997156663666153
ENSG00000129214	SHBG			0.2	0.998056860267984	-0.2	0.99498273299885	0.2	0.997156663666153
ENSG00000129219	PLD2	0.4	0.142702400175595	0.6	0.998056860267984	-0.2	0.99498273299885	0.2	0.997156663666153	0.9	0.0189155540931147	0.2	0.842479221299393
ENSG00000129221	AIPL1			-0.1	0.998056860267984			-0.1	0.997156663666153
ENSG00000129235	TXNDC17	-0.2	0.475599212903414	0.1	0.998056860267984	0.5	0.99498273299885			-0.1	0.810814806886498	-0.2	0.886217155448522
ENSG00000129244	ATP1B2	0.4	0.241724426535363	0.2	0.998056860267984	-0.1	0.99498273299885	0.1	0.997156663666153	0.9	0.0189155540931147	0.4	0.689842501509597
ENSG00000129245	FXR2	-0.1	0.716212505328042	0.1	0.998056860267984	-0.2	0.99498273299885			-0.1	0.823194742930488	-0.2	0.676508271387452
ENSG00000129250	KIF1C	0.6	0.0600289513166502	0.7	0.998056860267984	-0.2	0.99498273299885	0.2	0.997156663666153	1.2	0.00297491442993328	-0.2	0.868067972393964
ENSG00000129255	MPDU1	-0.1	0.781285254150046			0.1	0.99498273299885	-0.1	0.997156663666153	-0.4	0.274205466135492	-0.1	0.885626857848497
ENSG00000129292	PHF20L1	0.1	0.525951721512187	0.2	0.998056860267984	0.3	0.99498273299885			0.2	0.701961026121694	0.1	0.811190001244476
ENSG00000129295	LRRC6	0.1	0.729264300557051	0.4	0.998056860267984	0.4	0.99498273299885	-0.1	0.997156663666153	0.5	0.244643720080384	0.5	0.514223324680635
ENSG00000129315	CCNT1	0.2	0.4262403728349	0.2	0.998056860267984	0.6	0.99498273299885			-0.1	0.925871847360418	0.2	0.842479221299393
ENSG00000129317	PUS7L	0.3	0.118223943794389			0.3	0.99498273299885			0.4	0.36753739519479	0.3	0.548296727443138
ENSG00000129347	KRI1	0.4	0.12702235370924	0.1	0.998056860267984	-0.2	0.99498273299885	0.2	0.997156663666153	0.1	0.81329215769277	-0.2	0.888999638660953
ENSG00000129351	ILF3			-0.1	0.998056860267984	-0.1	0.99498273299885			-0.1	0.780846677821748	-0.1	0.825858277017559
ENSG00000129353	SLC44A2	0.5	0.05329989899397	0.1	0.998056860267984	-0.2	0.99498273299885	0.2	0.997156663666153	0.6	0.0785344867323755
ENSG00000129354	AP1M2					0.2	0.99498273299885
ENSG00000129355	CDKN2D	-0.2	0.291680961261308	-0.2	0.998056860267984	0.2	0.99498273299885	-0.1	0.997156663666153	-0.5	0.180919680174871	-0.2	0.773860093637824
ENSG00000129422	MTUS1	0.3	0.293098392107227	0.4	0.998056860267984	-0.2	0.99498273299885	0.2	0.997156663666153	0.6	0.203128178766401	-0.3	0.729955280112339
ENSG00000129437	KLK14			-0.1	0.998056860267984	0.2	0.99498273299885	-0.1	0.997156663666153
ENSG00000129450	SIGLEC9			0.4	0.998056860267984	0.2	0.99498273299885	0.1	0.997156663666153
ENSG00000129451	KLK10			-0.2	0.998056860267984	0.1	0.99498273299885	0.1	0.997156663666153
ENSG00000129460	NGDN					0.4	0.99498273299885			-0.3	0.452315492187052	0.1	0.892046271953342
ENSG00000129465	RIPK3			-0.4	0.998056860267984
ENSG00000129467	ADCY4	0.3	0.302364857026295	-0.4	0.998056860267984	-0.4	0.99498273299885			0.4	0.465417939743552
ENSG00000129472	RAB2B	-0.1	0.650497924391777	-0.1	0.998056860267984	0.1	0.99498273299885	0.1	0.997156663666153	-0.1	0.668271355607379	0.1	0.843146218784718
ENSG00000129473	BCL2L2	-0.1	0.750798364687715			0.1	0.99498273299885			-0.2	0.644255910407281
ENSG00000129474	AJUBA			-0.1	0.998056860267984	-0.1	0.99498273299885	0.1	0.997156663666153
ENSG00000129480	DTD2	0.2	0.547687829989348	0.1	0.998056860267984	-0.2	0.99498273299885	0.1	0.997156663666153	-0.2	0.631798080161791	-0.5	0.473500860583473
ENSG00000129484	PARP2	-0.2	0.361689194678428	-0.1	0.998056860267984	-0.1	0.99498273299885			-0.4	0.135507298231076	-0.1	0.933641031736082
ENSG00000129493	HEATR5A	0.4	0.200138103116793	0.3	0.998056860267984			0.2	0.997156663666153	0.8	0.048526400405777	0.1	0.945028838061109
ENSG00000129515	SNX6	0.1	0.869285145709862	0.5	0.998056860267984	0.3	0.99498273299885			0.3	0.498728156656117	-0.1	0.917089160021848
ENSG00000129518	EAPP					0.4	0.99498273299885	0.1	0.997156663666153	-0.4	0.192520132388797	0.1	0.935150322810069
ENSG00000129521	EGLN3	0.1	0.692601758766385	0.2	0.998056860267984			0.1	0.997156663666153	0.9	0.0422311789648594
ENSG00000129534	MIS18BP1			0.1	0.998056860267984	0.3	0.99498273299885	-0.1	0.997156663666153
ENSG00000129535	NRL			-0.4	0.998056860267984	-0.2	0.99498273299885	-0.1	0.997156663666153	-0.2	0.793952379359104	-0.2	0.873832620402573
ENSG00000129538	RNASE1	0.3	0.389589915472963	0.3	0.998056860267984	-0.4	0.99498273299885	0.2	0.997156663666153	-0.2	0.800175219674707	-0.9	0.0651746625762503
ENSG00000129559	NEDD8	-0.2	0.298308737371136			0.4	0.99498273299885	-0.2	0.997156663666153	-0.5	0.213429043859584	-0.3	0.583954568079514
ENSG00000129562	DAD1	0.1	0.719360551655738	0.3	0.998056860267984	0.5	0.99498273299885	-0.1	0.997156663666153	0.1	0.703389199573987	-0.1	0.941701607784509
ENSG00000129566	TEP1	0.3	0.27964675101669	0.2	0.998056860267984	0.1	0.99498273299885	-0.1	0.997156663666153	0.6	0.101257727993317	0.2	0.876904058573558
ENSG00000129595	EPB41L4A	0.2	0.626309135517324			0.1	0.99498273299885	-0.1	0.997156663666153	0.8	0.122697320045373
ENSG00000129596	CDO1	-0.2	0.251626226889426	-0.1	0.998056860267984	0.4	0.99498273299885	-0.1	0.997156663666153	-0.1	0.813472353243951	0.2	0.64236275387215
ENSG00000129625	REEP5	-0.3	0.184565554304595			0.2	0.99498273299885	-0.1	0.997156663666153	-0.6	0.0154340548351148
ENSG00000129636	ITFG1	-0.5	0.091816571869972	-0.2	0.998056860267984	0.1	0.99498273299885	-0.1	0.997156663666153	-1.1	1.83564873226653E-4	-0.2	0.806048560679085
ENSG00000129646	QRICH2	0.3	0.334794069263537			-0.2	0.99498273299885	-0.1	0.997156663666153	0.6	0.214455968055144	0.2	0.892548442498415
ENSG00000129654	FOXJ1			0.5	0.998056860267984			-0.2	0.997156663666153
ENSG00000129657	SEC14L1			0.2	0.998056860267984	-0.1	0.99498273299885	-0.1	0.997156663666153	0.6	0.052325210626442	0.2	0.857824784478975
ENSG00000129667	RHBDF2	0.3	0.384058706233601	0.2	0.998056860267984			0.2	0.997156663666153	0.4	0.557900180769759	0.1	0.963751315954909
ENSG00000129673	AANAT			-0.3	0.998056860267984	-0.5	0.99498273299885	0.1	0.997156663666153
ENSG00000129675	ARHGEF6			0.5	0.998056860267984	0.2	0.99498273299885	-0.1	0.997156663666153	0.8	0.0109835308261592	0.4	0.407157280103012
ENSG00000129680	MAP7D3	0.7	0.0428045389564584	-0.1	0.998056860267984			0.2	0.997156663666153	0.1	0.861452576147522
ENSG00000129682	FGF13	-0.4	0.0810600160063631	-0.1	0.998056860267984	0.2	0.99498273299885	-0.1	0.997156663666153	-0.3	0.496762260272266	-0.1	0.892046271953342
ENSG00000129691	ASH2L	-0.2	0.278761672339769	-0.2	0.998056860267984					-0.7	0.0168074937389509	0.1	0.923671118297356
ENSG00000129696	TTI2	-0.1	0.855103824715276	-0.2	0.998056860267984	-0.2	0.99498273299885	-0.3	0.997156663666153	0.2	0.779440483483054
ENSG00000129749	CHRNA10			-0.1	0.998056860267984	0.1	0.99498273299885
ENSG00000129757	CDKN1C	0.3	0.326049878156023	0.4	0.998056860267984	-0.3	0.99498273299885	0.3	0.997156663666153			-0.6	0.358619959173959
ENSG00000129810	SGO1			0.6	0.998056860267984	0.2	0.99498273299885	-0.1	0.997156663666153
ENSG00000129824	RPS4Y1	-0.1	0.822575602083529			0.1	0.99498273299885			-0.1	0.861932129456058	-0.1	0.921158023628154
ENSG00000129910	CDH15					0.2	0.99498273299885
ENSG00000129911	KLF16	0.2	0.394660811373904	-0.3	0.998056860267984	-0.1	0.99498273299885	-0.1	0.997156663666153	-0.3	0.293117879852548	-0.5	0.450511510020381
ENSG00000129925	PGAP6			0.1	0.998056860267984			0.1	0.997156663666153	0.4	0.30423888675004	-0.1	0.876229968219088
ENSG00000129932	DOHH	0.2	0.613143615983589			-0.2	0.99498273299885	0.1	0.997156663666153	-0.2	0.789462865415663	-0.4	0.61693998750372
ENSG00000129933	MAU2	0.1	0.819984213606099	-0.2	0.998056860267984	-0.3	0.99498273299885	0.1	0.997156663666153			-0.3	0.673094257109826
ENSG00000129946	SHC2	0.1	0.744157803788003	-0.2	0.998056860267984	-0.2	0.99498273299885					-0.5	0.271055285739162
ENSG00000129951	PLPPR3			-0.3	0.998056860267984	-0.2	0.99498273299885			-0.2	0.730435204816474	-0.6	0.396643396030115
ENSG00000129968	ABHD17A	0.2	0.358800018651367	-0.1	0.998056860267984	-0.2	0.99498273299885	0.1	0.997156663666153	0.3	0.476237496219609	-0.4	0.592861082557415
ENSG00000129990	SYT5	-0.1	0.607216199920502	-0.6	0.998056860267984	-0.3	0.99498273299885	-0.1	0.997156663666153	-0.8	0.00395830292268787	-0.4	0.568538700733812
ENSG00000129991	TNNI3			0.2	0.998056860267984	0.4	0.99498273299885
ENSG00000129993	CBFA2T3			-0.1	0.998056860267984					-0.1	0.907223487219976	-0.2	0.845872953805393
ENSG00000130005	GAMT	0.3	0.159902582539016	-0.2	0.998056860267984	-0.4	0.99498273299885	0.1	0.997156663666153	-0.2	0.651072240433491	-0.4	0.55577489897588
ENSG00000130021	PUDP	-0.1	0.666130694646265	0.2	0.998056860267984	0.2	0.99498273299885
ENSG00000130023	ERMARD	0.1	0.63566996301037	-0.1	0.998056860267984	-0.1	0.99498273299885	0.1	0.997156663666153	0.4	0.377247147110847
ENSG00000130024	PHF10			0.4	0.998056860267984	0.4	0.99498273299885			0.4	0.176197783229431	0.3	0.530204916262477
ENSG00000130032	PRRG3	-0.2	0.534006924899903	-0.3	0.998056860267984	-0.1	0.99498273299885	-0.1	0.997156663666153	-0.7	0.0520964019009362	0.1	0.861888196934944
ENSG00000130035	GALNT8	-0.2	0.371979963522259	-0.2	0.998056860267984			-0.1	0.997156663666153	-0.4	0.301482124362294	-0.1	0.89547234481453
ENSG00000130037	KCNA5	0.1	0.757964824658269	-0.4	0.998056860267984	0.2	0.99498273299885	-0.1	0.997156663666153	-0.3	0.538007024792779	0.1	0.914816044153816
ENSG00000130038	CRACR2A			0.2	0.998056860267984
ENSG00000130045	NXNL2			0.1	0.998056860267984	-0.3	0.99498273299885
ENSG00000130052	STARD8	0.4	0.281447413680672	0.3	0.998056860267984			0.1	0.997156663666153	0.3	0.570294642245599
ENSG00000130054	FAM155B			0.2	0.998056860267984	-0.1	0.99498273299885	-0.3	0.997156663666153	0.4	0.511159572230063	-0.4	0.64236275387215
ENSG00000130055	GDPD2	0.2	0.683378801735995	0.2	0.998056860267984	0.1	0.99498273299885	0.2	0.997156663666153	0.4	0.363554825184249	0.2	0.843146218784718
ENSG00000130066	SAT1	-0.1	0.772498956812547	0.2	0.998056860267984	0.4	0.99498273299885	-0.3	0.997156663666153			0.3	0.654378367041901
ENSG00000130119	GNL3L	0.4	0.192873193223999	-0.1	0.998056860267984	-0.3	0.99498273299885	0.1	0.997156663666153	0.1	0.81686216123005	-0.2	0.874407452105012
ENSG00000130147	SH3BP4	0.3	0.449871420979196	0.2	0.998056860267984	-0.2	0.99498273299885	0.2	0.997156663666153	0.5	0.334108318163112	-0.3	0.81084318519722
ENSG00000130150	MOSPD2	0.2	0.639405810479906	0.3	0.998056860267984	0.1	0.99498273299885	0.2	0.997156663666153	0.2	0.697804301872441	-0.5	0.528427952323263
ENSG00000130158	DOCK6	0.5	0.106229550771214	0.1	0.998056860267984	-0.2	0.99498273299885			0.7	0.0216498606536513	0.1	0.947082292352278
ENSG00000130159	ECSIT	-0.2	0.368629489639051	-0.3	0.998056860267984	-0.3	0.99498273299885	-0.2	0.997156663666153	-0.2	0.57716693937026	-0.3	0.713292989634028
ENSG00000130164	LDLR	-0.1	0.886200302268184	-0.1	0.998056860267984			-0.1	0.997156663666153	0.3	0.631798080161791	0.1	0.961228188311587
ENSG00000130165	ELOF1	0.2	0.192422807374421			-0.1	0.99498273299885	0.1	0.997156663666153	0.1	0.689365117934174	-0.1	0.945513764028021
ENSG00000130167	TSPAN16					-0.1	0.99498273299885	-0.1	0.997156663666153
ENSG00000130175	PRKCSH	0.2	0.148749565677416	-0.2	0.998056860267984	-0.4	0.99498273299885	0.1	0.997156663666153	0.3	0.243755063046517	-0.4	0.4461122225759
ENSG00000130176	CNN1			-0.6	0.998056860267984			0.1	0.997156663666153	-1.3	0.0285075276368388	-0.2	0.850065868176375
ENSG00000130177	CDC16			0.2	0.998056860267984	0.1	0.99498273299885			0.2	0.364102507408
ENSG00000130193	THEM6			-0.1	0.998056860267984	-0.1	0.99498273299885			-0.1	0.791917720668646	-0.1	0.924143324514616
ENSG00000130202	NECTIN2	0.3	0.242458372477345	0.1	0.998056860267984	-0.3	0.99498273299885			0.6	0.111605780850293	0.1	0.938355315049925
ENSG00000130203	APOE	0.4	0.25164551881942	0.5	0.998056860267984					0.8	0.0286639910734413
ENSG00000130204	TOMM40	0.1	0.781285254150046	-0.4	0.998056860267984	-0.2	0.99498273299885	-0.1	0.997156663666153	-0.3	0.384682005703801	-0.3	0.60660952837741
ENSG00000130208	APOC1	-0.1	0.746143519293656	0.3	0.998056860267984	0.4	0.99498273299885	-0.1	0.997156663666153	0.3	0.67475065641654	0.2	0.844165406762073
ENSG00000130222	GADD45G	0.6	0.13047676271675	0.3	0.998056860267984	-0.1	0.99498273299885			1.0	0.016630910009918	0.2	0.850289491233219
ENSG00000130224	LRCH2			0.2	0.998056860267984	0.3	0.99498273299885	0.1	0.997156663666153	0.2	0.749865805853428	0.1	0.898094352241906
ENSG00000130226	DPP6	-0.1	0.547468211148087	-0.5	0.998056860267984	-0.1	0.99498273299885	-0.1	0.997156663666153	-0.7	0.00573708140591558	-0.1	0.849641672477715
ENSG00000130227	XPO7	-0.2	0.211181964579051			0.1	0.99498273299885			-0.1	0.896104638389121	0.1	0.865537361129118
ENSG00000130244	FAM98C	0.1	0.730212560105072	-0.2	0.998056860267984			-0.1	0.997156663666153			-0.2	0.765628622887823
ENSG00000130254	SAFB2	0.5	0.0529278167809327	0.4	0.998056860267984	0.1	0.99498273299885			0.7	0.0159566081547585	0.2	0.782229991286117
ENSG00000130255	RPL36	0.3	0.144374752903657	0.2	0.998056860267984	0.5	0.99498273299885			0.3	0.540718391012612	0.1	0.922732292464357
ENSG00000130270	ATP8B3					-0.2	0.99498273299885
ENSG00000130287	NCAN	-0.1	0.805489700479618			-0.1	0.99498273299885			0.4	0.363832547297676	0.2	0.806048560679085
ENSG00000130294	KIF1A			-0.1	0.998056860267984	-0.1	0.99498273299885			0.1	0.81863318878925	-0.2	0.61693998750372
ENSG00000130299	GTPBP3	-0.2	0.359582709417498	-0.4	0.998056860267984	-0.4	0.99498273299885	-0.2	0.997156663666153	-0.2	0.672079514868197	-0.2	0.772316530877443
ENSG00000130300	PLVAP			-0.2	0.998056860267984			0.1	0.997156663666153
ENSG00000130303	BST2	0.4	0.143372943500535	0.2	0.998056860267984					0.3	0.690431917582496
ENSG00000130304	SLC27A1	0.4	0.089298422341724	0.2	0.998056860267984	-0.2	0.99498273299885	0.2	0.997156663666153	0.5	0.0717162159854345	-0.1	0.966661621681219
ENSG00000130305	NSUN5			-0.1	0.998056860267984	-0.2	0.99498273299885	-0.1	0.997156663666153	-0.3	0.531627095263392	-0.2	0.865537361129118
ENSG00000130307	USHBP1	0.4	0.234647530574173	-0.4	0.998056860267984	-0.3	0.99498273299885	0.2	0.997156663666153	0.2	0.734676596875707	-0.6	0.468422000216279
ENSG00000130309	COLGALT1			0.1	0.998056860267984	-0.2	0.99498273299885			0.1	0.896073546308924
ENSG00000130311	DDA1			-0.3	0.998056860267984	-0.1	0.99498273299885			-0.3	0.269519780964533	-0.4	0.515784709223484
ENSG00000130312	MRPL34	-0.1	0.507917131579036			0.1	0.99498273299885			-0.2	0.529321197809929	-0.2	0.857301754201675
ENSG00000130313	PGLS	0.3	0.292418763953885	-0.2	0.998056860267984	-0.5	0.99498273299885	0.1	0.997156663666153	0.1	0.862463403766062	-0.3	0.765229006396662
ENSG00000130332	LSM7			0.1	0.998056860267984	0.4	0.99498273299885	-0.1	0.997156663666153	-0.2	0.766124801865437	0.1	0.968214169934001
ENSG00000130338	TULP4			0.2	0.998056860267984	0.1	0.99498273299885					0.1	0.943873108210693
ENSG00000130340	SNX9			0.2	0.998056860267984	-0.3	0.99498273299885	0.1	0.997156663666153	0.1	0.876686167649491
