gene_id,type,ncbi,kegg
ENSG00000122873,protein_coding,55847,
ENSG00000122877,protein_coding,1959,4660
ENSG00000122884,protein_coding,5033,904
ENSG00000122912,nonsense_mediated_decay,8034,
ENSG00000122952,protein_coding,11130,
ENSG00000122958,protein_coding,9559,
ENSG00000122965,protein_coding,9904,1100
ENSG00000122966,protein_coding,11113,5235
ENSG00000122970,protein_coding,28981,
ENSG00000122971,protein_coding,35,362
ENSG00000122986,protein_coding,84329,4070
ENSG00000123064,protein_coding,79039,983
ENSG00000123066,nonsense_mediated_decay,23389,
ENSG00000123080,protein_coding,1031,561
ENSG00000123091,protein_coding,26994,4714
ENSG00000123095,protein_coding,79365,
ENSG00000123096,protein_coding,8082,
ENSG00000123104,protein_coding,3709,562
ENSG00000123106,protein_coding,55297,
ENSG00000123119,protein_coding,64168,5165
ENSG00000123124,protein_coding,11059,4151
ENSG00000123130,protein_coding,23597,650
ENSG00000123131,protein_coding,10549,590
ENSG00000123136,protein_coding,10212,903
ENSG00000123143,protein_coding,5585,564
ENSG00000123144,protein_coding,79002,
ENSG00000123146,protein_coding,976,350
ENSG00000123154,protein_coding,84292,5165
ENSG00000123165,protein_coding,139741,650
ENSG00000123171,protein_coding,83446,
ENSG00000123178,protein_coding,57213,500
ENSG00000123179,protein_coding,84650,1100
ENSG00000123191,protein_coding,540,730
ENSG00000123200,protein_coding,23091,
ENSG00000123213,protein_coding,57486,230
ENSG00000123219,protein_coding,64105,
ENSG00000123240,nonsense_mediated_decay,10133,
ENSG00000123243,protein_coding,80760,1100
ENSG00000123268,protein_coding,466,
ENSG00000123297,protein_coding,10102,520
ENSG00000123307,protein_coding,58158,
ENSG00000123329,protein_coding,64333,4714
ENSG00000123338,protein_coding,3071,
ENSG00000123342,protein_coding,4327,550
ENSG00000123349,protein_coding,5204,
ENSG00000123352,protein_coding,65244,4660
ENSG00000123353,protein_coding,29095,
ENSG00000123358,protein_coding,3164,1100
ENSG00000123360,protein_coding,5153,230
ENSG00000123374,protein_coding,1017,4151
ENSG00000123384,protein_coding,4035,562
ENSG00000123395,protein_coding,60673,
ENSG00000123405,protein_coding,4778,
ENSG00000123411,protein_coding,64375,20
ENSG00000123415,protein_coding,23583,
ENSG00000123416,nonsense_mediated_decay,10376,
ENSG00000123427,protein_coding,25895,981
ENSG00000123444,protein_coding,55709,4151
ENSG00000123453,protein_coding,1757,190
ENSG00000123454,protein_coding,1621,1100
ENSG00000123472,nonsense_mediated_decay,64756,
ENSG00000123473,protein_coding,6491,
ENSG00000123485,protein_coding,55355,
ENSG00000123500,protein_coding,1300,1100
ENSG00000123505,nonsense_mediated_decay,262,1100
ENSG00000123545,protein_coding,29078,
ENSG00000123552,nonsense_mediated_decay,85015,5163
ENSG00000123560,protein_coding,5354,
ENSG00000123561,protein_coding,6906,
ENSG00000123562,protein_coding,9643,
ENSG00000123569,protein_coding,158983,
ENSG00000123572,protein_coding,203447,5170
ENSG00000123575,protein_coding,139231,
ENSG00000123595,protein_coding,9367,190
ENSG00000123600,protein_coding,79828,944
ENSG00000123607,protein_coding,79809,4151
ENSG00000123609,protein_coding,9111,4070
ENSG00000123610,protein_coding,7130,5170
ENSG00000123612,protein_coding,130399,5235
ENSG00000123636,protein_coding,29994,1100
ENSG00000123643,nonsense_mediated_decay,206358,
ENSG00000123684,protein_coding,9926,71
ENSG00000123685,protein_coding,55509,
ENSG00000123689,protein_coding,50486,
ENSG00000123700,protein_coding,3759,4714
ENSG00000123728,protein_coding,57826,330
ENSG00000123737,protein_coding,5393,30
ENSG00000123739,protein_coding,81579,592
ENSG00000123810,nonsense_mediated_decay,80776,
ENSG00000123815,protein_coding,79934,5165
ENSG00000123836,protein_coding,5208,565
ENSG00000123838,protein_coding,722,1100
ENSG00000123843,protein_coding,725,350
ENSG00000123892,protein_coding,23682,4660
ENSG00000123901,protein_coding,10888,860
ENSG00000123908,protein_coding,27161,1100
ENSG00000123977,protein_coding,164781,5163
ENSG00000123983,protein_coding,2181,472
ENSG00000123989,protein_coding,79586,513
ENSG00000123992,protein_coding,23549,
ENSG00000123999,protein_coding,3623,
ENSG00000124003,protein_coding,116255,1100
ENSG00000124006,protein_coding,23363,997
ENSG00000124019,protein_coding,79843,
ENSG00000124067,protein_coding,6560,
ENSG00000124074,protein_coding,84080,
ENSG00000124089,protein_coding,4159,860
ENSG00000124091,protein_coding,140687,534
ENSG00000124092,protein_coding,140690,5235
ENSG00000124098,protein_coding,116151,
ENSG00000124102,protein_coding,5266,
ENSG00000124103,protein_coding,200232,
ENSG00000124107,protein_coding,6590,
ENSG00000124116,protein_coding,140686,
ENSG00000124120,protein_coding,79183,4151
ENSG00000124126,protein_coding,57580,500
ENSG00000124134,protein_coding,3787,4926
ENSG00000124143,protein_coding,343578,5170
ENSG00000124145,protein_coding,6385,
ENSG00000124151,protein_coding,8202,4926
ENSG00000124155,nonsense_mediated_decay,51604,
ENSG00000124157,protein_coding,6407,
ENSG00000124159,protein_coding,8785,5170
ENSG00000124160,protein_coding,57727,970
ENSG00000124164,protein_coding,9217,940
ENSG00000124171,protein_coding,84612,4070
ENSG00000124172,protein_coding,514,
ENSG00000124177,protein_coding,84181,603
ENSG00000124181,protein_coding,5335,541
ENSG00000124191,protein_coding,84969,1100
ENSG00000124193,protein_coding,6431,5165
ENSG00000124198,protein_coding,10564,4070
ENSG00000124201,protein_coding,57169,240
ENSG00000124203,protein_coding,128611,620
ENSG00000124205,protein_coding,1908,
ENSG00000124207,protein_coding,1434,1120
ENSG00000124209,protein_coding,57403,860
ENSG00000124212,protein_coding,5740,910
ENSG00000124214,protein_coding,6780,5165
ENSG00000124215,protein_coding,60437,1100
ENSG00000124216,protein_coding,6615,4658
ENSG00000124217,protein_coding,27304,4660
ENSG00000124222,nonsense_mediated_decay,8675,
ENSG00000124225,protein_coding,56937,
ENSG00000124226,protein_coding,55905,4070
ENSG00000124228,protein_coding,55661,5163
ENSG00000124232,protein_coding,11317,4151
ENSG00000124243,protein_coding,55653,
ENSG00000124249,protein_coding,60598,
ENSG00000124251,protein_coding,27296,
ENSG00000124253,protein_coding,5105,1120
ENSG00000124256,protein_coding,81030,240
ENSG00000124257,protein_coding,140825,4660
ENSG00000124260,protein_coding,4109,
ENSG00000124299,protein_coding,5184,920
ENSG00000124302,protein_coding,64377,532
ENSG00000124313,protein_coding,23096,5163
ENSG00000124343,protein_coding,100132596,
ENSG00000124356,protein_coding,10617,1100
ENSG00000124357,protein_coding,55577,5170
ENSG00000124370,protein_coding,84693,626
ENSG00000124374,protein_coding,400961,
ENSG00000124380,nonsense_mediated_decay,11017,
ENSG00000124383,protein_coding,10199,
ENSG00000124391,protein_coding,27189,
ENSG00000124406,protein_coding,10396,10
ENSG00000124422,protein_coding,23326,500
ENSG00000124429,protein_coding,79983,
ENSG00000124440,protein_coding,64344,260
ENSG00000124444,protein_coding,79177,20
ENSG00000124449,protein_coding,56269,240
ENSG00000124459,protein_coding,7596,1100
ENSG00000124466,protein_coding,27076,
ENSG00000124469,protein_coding,1088,40
ENSG00000124479,protein_coding,4693,
ENSG00000124486,protein_coding,8239,4070
ENSG00000124491,protein_coding,2162,53
ENSG00000124493,nonsense_mediated_decay,2914,230
ENSG00000124496,protein_coding,55809,52
ENSG00000124507,protein_coding,29993,4150
ENSG00000124508,protein_coding,10385,562
ENSG00000124523,protein_coding,23408,620
ENSG00000124532,protein_coding,57380,
ENSG00000124535,protein_coding,56897,1120
ENSG00000124541,nonsense_mediated_decay,88745,
ENSG00000124557,protein_coding,696,982
ENSG00000124562,protein_coding,6631,1100
ENSG00000124564,protein_coding,10786,270
ENSG00000124568,protein_coding,6568,1100
ENSG00000124570,protein_coding,5269,
ENSG00000124571,protein_coding,57510,230
ENSG00000124575,protein_coding,3007,4151
ENSG00000124587,protein_coding,5190,380
ENSG00000124588,protein_coding,4835,1110
ENSG00000124593,nonsense_mediated_decay,,
ENSG00000124596,protein_coding,221443,730
ENSG00000124602,protein_coding,222643,5165
ENSG00000124608,protein_coding,57505,1120
ENSG00000124610,protein_coding,3024,906
ENSG00000124613,protein_coding,346157,908
ENSG00000124615,protein_coding,4337,531
ENSG00000124635,protein_coding,8970,
ENSG00000124641,protein_coding,9477,
ENSG00000124657,protein_coding,26212,860
ENSG00000124659,protein_coding,6903,
ENSG00000124688,protein_coding,9587,
ENSG00000124701,protein_coding,10930,240
ENSG00000124702,protein_coding,116138,4926
ENSG00000124713,protein_coding,107080644,232
ENSG00000124731,protein_coding,54210,1110
ENSG00000124733,protein_coding,4201,
ENSG00000124743,protein_coding,401265,4151
ENSG00000124749,protein_coding,81578,511
ENSG00000124762,protein_coding,1026,
ENSG00000124766,protein_coding,6659,310
ENSG00000124767,protein_coding,2739,51
ENSG00000124780,protein_coding,89822,
ENSG00000124782,protein_coding,6239,1110
ENSG00000124783,protein_coding,6745,
ENSG00000124785,protein_coding,51299,
ENSG00000124786,nonsense_mediated_decay,51000,
ENSG00000124787,protein_coding,10799,
ENSG00000124788,protein_coding,6310,
ENSG00000124789,protein_coding,9972,
ENSG00000124795,protein_coding,7913,1100
ENSG00000124802,protein_coding,9521,53
ENSG00000124818,protein_coding,221391,860
ENSG00000124827,protein_coding,9247,
ENSG00000124831,protein_coding,9208,
ENSG00000124839,protein_coding,64284,970
ENSG00000124875,protein_coding,6372,
ENSG00000124882,protein_coding,2069,1100
ENSG00000124920,protein_coding,745,
ENSG00000125037,protein_coding,55831,
ENSG00000125046,nonsense_mediated_decay,51066,
ENSG00000125084,protein_coding,7471,
ENSG00000125089,protein_coding,54436,4660
ENSG00000125107,nonsense_mediated_decay,23019,
ENSG00000125124,protein_coding,583,601
ENSG00000125144,protein_coding,4495,
ENSG00000125148,protein_coding,4502,
ENSG00000125149,protein_coding,80262,
ENSG00000125166,protein_coding,2806,440
ENSG00000125170,nonsense_mediated_decay,55715,1110
ENSG00000125207,protein_coding,9271,240
ENSG00000125245,protein_coding,2841,1100
ENSG00000125246,protein_coding,171425,622
ENSG00000125247,protein_coding,84899,5163
ENSG00000125249,protein_coding,5911,250
ENSG00000125257,protein_coding,10257,380
ENSG00000125266,protein_coding,1948,910
ENSG00000125285,protein_coding,11166,1100
ENSG00000125304,protein_coding,9375,
ENSG00000125319,protein_coding,78995,
ENSG00000125337,protein_coding,3834,1110
ENSG00000125347,protein_coding,3659,562
ENSG00000125351,protein_coding,65109,1100
ENSG00000125352,protein_coding,7737,310
ENSG00000125354,protein_coding,23157,261
ENSG00000125355,protein_coding,55026,
ENSG00000125356,protein_coding,4694,
ENSG00000125363,protein_coding,265,
ENSG00000125375,protein_coding,27109,1100
ENSG00000125378,protein_coding,652,
ENSG00000125386,nonsense_mediated_decay,8603,
ENSG00000125388,protein_coding,2868,1110
ENSG00000125398,protein_coding,6662,1100
ENSG00000125409,protein_coding,64518,
ENSG00000125414,protein_coding,4620,410
ENSG00000125430,protein_coding,9953,4714
ENSG00000125434,protein_coding,399512,
ENSG00000125445,protein_coding,51081,
ENSG00000125447,nonsense_mediated_decay,23163,
ENSG00000125449,protein_coding,79637,4926
ENSG00000125450,protein_coding,79902,
ENSG00000125454,protein_coding,60386,
ENSG00000125457,protein_coding,57409,4926
ENSG00000125458,protein_coding,30833,680
ENSG00000125459,protein_coding,55154,
ENSG00000125482,protein_coding,7270,982
ENSG00000125484,protein_coding,9329,4660
ENSG00000125485,protein_coding,64794,983
ENSG00000125492,protein_coding,56751,1120
ENSG00000125503,protein_coding,54776,471
ENSG00000125505,protein_coding,79143,73
ENSG00000125508,protein_coding,6725,564
ENSG00000125510,protein_coding,4987,860
ENSG00000125520,protein_coding,56731,1110
ENSG00000125522,protein_coding,2832,1100
ENSG00000125538,protein_coding,3553,
ENSG00000125611,nonsense_mediated_decay,84269,
ENSG00000125618,protein_coding,7849,402
ENSG00000125629,protein_coding,51141,
ENSG00000125630,protein_coding,84172,
ENSG00000125633,protein_coding,54520,
ENSG00000125637,protein_coding,23550,4151
ENSG00000125648,protein_coding,79085,680
ENSG00000125650,protein_coding,5623,
ENSG00000125651,protein_coding,2962,943
ENSG00000125652,protein_coding,84266,1100
ENSG00000125656,protein_coding,8192,130
ENSG00000125657,protein_coding,8744,511
ENSG00000125675,nonsense_mediated_decay,2892,1100
ENSG00000125676,nonsense_mediated_decay,57187,
ENSG00000125686,nonsense_mediated_decay,5469,
ENSG00000125703,protein_coding,84938,513
ENSG00000125726,protein_coding,970,511
ENSG00000125730,protein_coding,718,900
ENSG00000125731,protein_coding,10045,4070
ENSG00000125733,nonsense_mediated_decay,9322,510
ENSG00000125734,nonsense_mediated_decay,56927,
ENSG00000125735,protein_coding,8740,511
ENSG00000125740,protein_coding,2354,
ENSG00000125741,protein_coding,80207,
ENSG00000125743,protein_coding,6633,
ENSG00000125744,nonsense_mediated_decay,6253,1100
ENSG00000125746,protein_coding,24139,362
ENSG00000125753,protein_coding,7408,4150
ENSG00000125755,protein_coding,8189,760
ENSG00000125772,protein_coding,56261,4714
ENSG00000125779,protein_coding,80025,1120
ENSG00000125780,protein_coding,7053,230
ENSG00000125787,protein_coding,2797,
ENSG00000125810,protein_coding,22918,590
ENSG00000125812,protein_coding,64412,4658
ENSG00000125813,protein_coding,5075,521
ENSG00000125816,protein_coding,644524,524
ENSG00000125817,protein_coding,1059,1100
ENSG00000125820,protein_coding,4821,600
ENSG00000125826,protein_coding,10616,4150
ENSG00000125827,nonsense_mediated_decay,56255,362
ENSG00000125834,protein_coding,140901,4658
ENSG00000125841,protein_coding,80023,
ENSG00000125843,protein_coding,55317,
ENSG00000125844,nonsense_mediated_decay,6238,
ENSG00000125845,protein_coding,650,
ENSG00000125846,nonsense_mediated_decay,7692,908
ENSG00000125848,protein_coding,23767,603
ENSG00000125851,protein_coding,5126,51
ENSG00000125861,protein_coding,64096,
ENSG00000125864,protein_coding,631,
ENSG00000125868,protein_coding,11034,
ENSG00000125870,protein_coding,6629,4926
ENSG00000125872,protein_coding,164312,520
ENSG00000125875,nonsense_mediated_decay,128637,
ENSG00000125878,protein_coding,6939,
ENSG00000125895,protein_coding,55321,
ENSG00000125898,protein_coding,83541,
ENSG00000125910,protein_coding,8698,1110
ENSG00000125912,protein_coding,56926,1100
ENSG00000125931,protein_coding,4435,
ENSG00000125944,protein_coding,10236,310
ENSG00000125945,protein_coding,80818,1100
ENSG00000125952,protein_coding,4149,
ENSG00000125962,protein_coding,64860,1120
ENSG00000125965,protein_coding,8200,
ENSG00000125970,protein_coding,22913,4714
ENSG00000125971,protein_coding,83658,
ENSG00000125975,protein_coding,140873,510
ENSG00000125977,protein_coding,8894,
ENSG00000125995,protein_coding,140823,
ENSG00000125999,protein_coding,92747,
ENSG00000126001,nonsense_mediated_decay,11190,
ENSG00000126010,protein_coding,2925,1100
ENSG00000126012,protein_coding,8242,500
ENSG00000126016,protein_coding,154796,
ENSG00000126067,protein_coding,5690,520
ENSG00000126070,protein_coding,192669,240
ENSG00000126088,protein_coding,7389,1110
ENSG00000126091,nonsense_mediated_decay,6487,512
ENSG00000126106,protein_coding,79639,1100
ENSG00000126107,protein_coding,79654,4926
ENSG00000126214,protein_coding,3831,311
ENSG00000126215,protein_coding,7517,902
ENSG00000126216,protein_coding,10426,
ENSG00000126217,protein_coding,23263,4714
ENSG00000126218,protein_coding,2159,4926
ENSG00000126226,protein_coding,55795,230
ENSG00000126231,protein_coding,8858,1100
ENSG00000126243,protein_coding,79414,760
ENSG00000126246,protein_coding,79713,4150
ENSG00000126247,protein_coding,826,5170
ENSG00000126249,protein_coding,84306,
ENSG00000126254,protein_coding,79171,562
ENSG00000126259,protein_coding,84063,350
ENSG00000126261,nonsense_mediated_decay,10054,1100
ENSG00000126262,protein_coding,2867,860
ENSG00000126264,protein_coding,10870,
ENSG00000126266,protein_coding,2864,1110
ENSG00000126267,protein_coding,1340,
ENSG00000126351,protein_coding,7067,1100
ENSG00000126353,protein_coding,1236,1110
ENSG00000126368,protein_coding,9572,1100
ENSG00000126432,protein_coding,25824,983
ENSG00000126453,nonsense_mediated_decay,83596,
ENSG00000126456,protein_coding,3661,253
ENSG00000126457,protein_coding,3276,240
ENSG00000126458,protein_coding,6237,983
ENSG00000126460,nonsense_mediated_decay,5639,
ENSG00000126461,protein_coding,58506,
ENSG00000126464,protein_coding,57479,
ENSG00000126467,protein_coding,60385,
ENSG00000126500,protein_coding,23769,4658
ENSG00000126522,protein_coding,435,362
ENSG00000126545,protein_coding,1446,
ENSG00000126561,protein_coding,6776,5170
ENSG00000126562,protein_coding,65266,310
ENSG00000126581,protein_coding,8678,
ENSG00000126583,protein_coding,5582,5165
ENSG00000126602,protein_coding,10131,780
ENSG00000126603,protein_coding,84662,1110
ENSG00000126698,protein_coding,22826,5163
ENSG00000126705,protein_coding,27245,
ENSG00000126709,protein_coding,2537,
ENSG00000126733,protein_coding,117154,270
ENSG00000126746,protein_coding,171017,908
ENSG00000126749,nonsense_mediated_decay,10436,
ENSG00000126759,protein_coding,5199,
ENSG00000126768,nonsense_mediated_decay,10245,
ENSG00000126773,nonsense_mediated_decay,64430,
ENSG00000126775,protein_coding,22863,
ENSG00000126777,nonsense_mediated_decay,3895,
ENSG00000126778,protein_coding,6495,903
ENSG00000126785,protein_coding,57381,250
